Order ID,Order Date,Order Time,Month,Month No,Quarter,Year,Day of Week,Week No,Customer ID,Customer Name,Customer Email,Customer Phone,Customer Age,Customer Gender,Customer Segment,Loyalty Tier,Account Age (Days),Shipping Country,Shipping State,Shipping City,Pincode,Product ID,Product Name,Brand,Main Category,Sub Category,SKU,Product Rating (Avg),Units Ordered,Unit Price (₹),Discount %,Coupon Code,Gross Amount (₹),Discount Amount (₹),Net Revenue (₹),COGS (₹),Gross Profit (₹),Profit Margin %,Shipping Method,Shipping Cost (₹),Warehouse Location,Estimated Delivery Days,Actual Delivery Days,On-Time Delivery,Delivery Status,Return Requested,Return Reason,Refund Amount (₹),Payment Method,Payment Status,EMI Months,Platform,Traffic Source,Campaign Name,Device Type,App/Web,Order Satisfaction,Review Score,Review Text Sentiment,Repeat Customer,Customer Lifetime Orders,Month_Year
EC-2023-03-002740,2023-03-27,19:24:30,March,3,Q1,2023,Monday,13,C21463,Tara Mishra,tara.mishra60@gmail.com,+91 9890361773,23,Male,Premium,Silver,763,India,West Bengal,Howrah,711101,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,1,114900,10,FLAT10,114900,11490,103410,55841,47569,46.0,Standard (5-7 days),0,Mumbai WH,7,7,Yes,Delivered,No,,0,Net Banking,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Mobile,App,1.9,2,Negative,Yes,12,2023-03
EC-2023-11-002743,2023-11-23,16:56:02,November,11,Q4,2023,Thursday,47,C46550,Lakshmi Malhotra,lakshmi.malhotra96@yahoo.com,+91 8871802506,31,Male,Premium,Bronze,669,India,Andhra Pradesh,Visakhapatnam,530001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,5,24999,25,SUPER25,124995,31249,93746,42186,51560,55.0,Express (2-3 days),0,Kolkata WH,3,4,No,Delivered,No,,0,Debit Card,Paid,0,Snapdeal,Organic Search,SEO-Organic,Desktop,Web,3.2,3,Neutral,No,21,2023-11
EC-2022-01-002756,2022-01-25,15:01:44,January,1,Q1,2022,Tuesday,4,C67066,Varun Trivedi,varun.trivedi85@gmail.com,+91 8597087973,43,Male,New Customer,Silver,92,India,Gujarat,Ahmedabad,380001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,1,114900,0,NONE,114900,0,114900,62046,52854,46.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Meesho,Direct,Direct-Visit,Mobile,App,1.6,2,Negative,Yes,2,2022-01
EC-2023-05-002757,2023-05-24,12:30:29,May,5,Q2,2023,Wednesday,21,C48330,Riya Malhotra,riya.malhotra11@yahoo.com,+91 8842862124,18,Other,Regular,Bronze,514,India,Tamil Nadu,Coimbatore,641001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,5,79999,15,FESTIVE15,399995,59999,339996,173398,166598,49.0,Express (2-3 days),0,Bengaluru WH,2,5,No,Delivered,No,,0,COD,Paid,0,Myntra,Facebook Ads,FB-Retarget-Q4,Tablet,App,2.9,3,Negative,Yes,20,2023-05
EC-2024-02-002762,2024-02-17,20:53:37,February,2,Q1,2024,Saturday,7,C50638,Aarav Shah,aarav.shah69@gmail.com,+91 8849649498,49,Male,Regular,Bronze,119,India,Uttar Pradesh,Lucknow,226001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,0,NONE,105980,0,105980,52990,52990,50.0,Same Day,0,Mumbai WH,1,2,No,Delivered,No,,0,COD,Paid,0,Meesho,Instagram Ads,IG-Reel-Shop,Desktop,Web,1.1,1,Negative,Yes,9,2024-02
EC-2023-08-002767,2023-08-27,17:49:38,August,8,Q3,2023,Sunday,34,C21751,Tara Trivedi,tara.trivedi23@gmail.com,+91 9475240909,46,Female,New Customer,Bronze,1206,India,Kerala,Kozhikode,673001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,5,64999,25,SUPER25,324995,81249,243746,121873,121873,50.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Flipkart,App Notification,Push-Flash-Sale,Mobile,App,4.7,5,Positive,Yes,9,2023-08
EC-2024-03-002769,2024-03-16,17:19:40,March,3,Q1,2024,Saturday,11,C14426,Shreya Verma,shreya.verma29@yahoo.com,+91 9100744591,22,Female,VIP,Platinum,1029,India,Uttar Pradesh,Kanpur,208001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,4,89990,5,SAVE5,359960,17998,341962,181240,160722,47.0,Standard (5-7 days),0,Delhi WH,6,6,Yes,Out for Delivery,No,,0,Buy Now Pay Later,Paid,0,Ajio,Influencer,Influencer-Collab,Desktop,Web,1.7,1,Positive,Yes,15,2024-03
EC-2023-03-002772,2023-03-01,11:39:44,March,3,Q1,2023,Wednesday,9,C14312,Lakshmi Bajaj,lakshmi.bajaj73@yahoo.com,+91 8495924541,55,Male,New Customer,Bronze,828,India,Kerala,Thiruvananthapuram,695001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,2,134900,10,FLAT10,269800,26980,242820,121410,121410,50.0,Express (2-3 days),0,Hyderabad WH,2,2,Yes,Cancelled,No,,0,Debit Card,Paid,0,Meesho,Instagram Ads,IG-Reel-Shop,Desktop,Web,1.3,1,Positive,Yes,21,2023-03
EC-2022-05-002776,2022-05-01,08:06:38,May,5,Q2,2022,Sunday,17,C49837,Kriti Singh,kriti.singh68@gmail.com,+91 9285583585,33,Female,Churned,Diamond,717,India,Uttar Pradesh,Noida,201301,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,5,52990,10,FLAT10,264950,26495,238455,119228,119227,50.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,Yes,Changed Mind,226532,Debit Card,Paid,0,Flipkart,Email Campaign,Email-Winback,Desktop,Web,2.5,2,Positive,No,24,2022-05
EC-2023-04-002778,2023-04-27,08:47:41,April,4,Q2,2023,Thursday,17,C58205,Kiran Bose,kiran.bose80@yahoo.com,+91 9365373529,48,Male,Churned,Bronze,878,India,Gujarat,Surat,395001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,3,135000,5,SAVE5,405000,20250,384750,200070,184680,48.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,Referral,Refer-Earn-50,Mobile,App,4.4,4,Positive,Yes,15,2023-04
EC-2024-12-002780,2024-12-10,12:27:46,December,12,Q4,2024,Tuesday,50,C29974,Kiran Mehta,kiran.mehta40@yahoo.com,+91 9892395095,33,Female,Regular,Diamond,146,India,Maharashtra,Pune,411001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,2,135000,0,NONE,270000,0,270000,140400,129600,48.0,Free Shipping,0,Hyderabad WH,5,5,Yes,Delivered,No,,0,EMI,Paid,6,Ajio,App Notification,Push-Flash-Sale,Desktop,Web,4.3,4,Positive,Yes,24,2024-12
EC-2024-03-002781,2024-03-09,15:28:23,March,3,Q1,2024,Saturday,10,C74145,Nikhil Joshi,nikhil.joshi73@gmail.com,+91 7917584845,47,Female,VIP,Silver,491,India,Punjab,Ludhiana,141001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,2,169900,15,FESTIVE15,339800,50970,288830,153080,135750,47.0,Free Shipping,0,Chennai WH,6,6,Yes,Delivered,No,,0,Credit Card,Failed,0,Amazon,Organic Search,SEO-Organic,Mobile,App,1.6,2,Positive,Yes,13,2024-03
EC-2024-05-002787,2024-05-27,19:49:54,May,5,Q2,2024,Monday,22,C50044,Lakshmi Desai,lakshmi.desai87@gmail.com,+91 7845652966,49,Female,Regular,Silver,375,India,Punjab,Amritsar,143001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,3,84999,10,FLAT10,254997,25500,229497,117043,112454,49.0,Express (2-3 days),0,Hyderabad WH,2,2,Yes,Delivered,No,,0,UPI,Paid,0,Ajio,Instagram Ads,IG-Reel-Shop,Desktop,Web,3.0,3,Negative,Yes,17,2024-05
EC-2024-02-002788,2024-02-08,10:07:07,February,2,Q1,2024,Thursday,6,C65343,Zara Trivedi,zara.trivedi30@gmail.com,+91 7868142409,54,Male,VIP,Silver,979,India,Kerala,Thiruvananthapuram,695001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,1,79900,10,FLAT10,79900,7990,71910,37393,34517,48.0,Free Shipping,0,Mumbai WH,5,5,Yes,Delivered,No,,0,COD,Paid,0,App,Instagram Ads,IG-Reel-Shop,Desktop,Web,4.2,4,Positive,Yes,9,2024-02
EC-2024-06-002791,2024-06-11,09:55:43,June,6,Q2,2024,Tuesday,24,C11052,Raghu Iyer,raghu.iyer17@yahoo.com,+91 9542989262,26,Female,Premium,Bronze,503,India,Delhi,Rohini,110085,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,2,24999,10,FLAT10,49998,5000,44998,20249,24749,55.0,Standard (5-7 days),0,Hyderabad WH,7,7,Yes,Delivered,No,,0,COD,Paid,0,Company Website,Referral,Refer-Earn-50,Mobile,App,3.5,3,Positive,No,20,2024-06
EC-2023-11-002793,2023-11-19,15:27:53,November,11,Q4,2023,Sunday,46,C71156,Arjun Mishra,arjun.mishra99@yahoo.com,+91 9789619804,44,Male,VIP,Silver,49,India,Karnataka,Mysuru,570001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,4,84999,10,FLAT10,339996,34000,305996,156058,149938,49.0,Standard (5-7 days),0,Mumbai WH,6,7,No,Delivered,No,,0,UPI,Refunded,0,Flipkart,Google Ads,GGL-PMax-2024,Desktop,Web,1.4,1,Negative,Yes,10,2023-11
EC-2022-01-002798,2022-01-28,07:05:35,January,1,Q1,2022,Friday,4,C37618,Nalini Das,nalini.das76@gmail.com,+91 9787530243,47,Male,New Customer,Platinum,908,India,Andhra Pradesh,Visakhapatnam,530001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,1,135000,15,FESTIVE15,135000,20250,114750,59670,55080,48.0,Standard (5-7 days),0,Chennai WH,6,6,Yes,Delivered,No,,0,Credit Card,Paid,0,Flipkart,YouTube Ads,YT-Brand-Awareness,Mobile,App,1.3,1,Neutral,No,2,2022-01
EC-2023-03-002801,2023-03-30,16:56:27,March,3,Q1,2023,Thursday,13,C53198,Vijay Gupta,vijay.gupta62@yahoo.com,+91 8057576522,48,Female,Churned,Silver,1249,India,West Bengal,Durgapur,713201,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,3,169900,10,FLAT10,509700,50970,458730,243127,215603,47.0,Standard (5-7 days),0,Bengaluru WH,6,6,Yes,Delivered,No,,0,Buy Now Pay Later,Paid,0,App,Instagram Ads,IG-Reel-Shop,Desktop,Web,5.0,5,Positive,Yes,9,2023-03
EC-2023-12-002803,2023-12-01,10:15:50,December,12,Q4,2023,Friday,48,C77368,Uday Mukherjee,uday.mukherjee35@gmail.com,+91 7058946638,21,Male,Regular,Gold,183,India,Uttar Pradesh,Noida,201301,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,7,24999,5,SAVE5,174993,8750,166243,74809,91434,55.0,Same Day,0,Kolkata WH,1,1,Yes,Delivered,Yes,Better Price Elsewhere,157931,Credit Card,Refunded,0,Company Website,Organic Search,SEO-Organic,Mobile,App,4.0,4,Positive,No,8,2023-12
EC-2023-08-002816,2023-08-18,10:05:46,August,8,Q3,2023,Friday,33,C39505,Rahul Iyer,rahul.iyer65@gmail.com,+91 8309155243,33,Male,Premium,Gold,190,India,West Bengal,Durgapur,713201,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,5,44990,10,FLAT10,224950,22495,202455,103252,99203,49.0,Standard (5-7 days),0,Hyderabad WH,7,7,Yes,Out for Delivery,No,,0,UPI,Paid,0,Ajio,Instagram Ads,IG-Reel-Shop,Mobile,App,4.5,5,Positive,Yes,22,2023-08
EC-2022-04-002819,2022-04-25,19:22:56,April,4,Q2,2022,Monday,17,C69369,Dhruv Trivedi,dhruv.trivedi80@gmail.com,+91 9115803437,43,Female,Regular,Bronze,263,India,Andhra Pradesh,Visakhapatnam,530001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,3,114900,10,FLAT10,344700,34470,310230,167524,142706,46.0,Standard (5-7 days),0,Chennai WH,5,6,No,Delivered,No,,0,Credit Card,Paid,0,BigBasket,Organic Search,SEO-Organic,Desktop,Web,4.3,4,Negative,Yes,16,2022-04
EC-2022-08-002829,2022-08-02,19:34:27,August,8,Q3,2022,Tuesday,31,C57725,Shreya Bajaj,shreya.bajaj35@gmail.com,+91 8611670951,58,Female,Regular,Gold,1111,India,Karnataka,Mysuru,570001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,1,44990,5,SAVE5,44990,2250,42740,21797,20943,49.0,Free Shipping,0,Hyderabad WH,8,8,Yes,Delivered,No,,0,Credit Card,Paid,0,Myntra,YouTube Ads,YT-Brand-Awareness,Tablet,App,2.5,3,Neutral,No,1,2022-08
EC-2022-09-002832,2022-09-05,07:40:08,September,9,Q3,2022,Monday,36,C44022,Arjun Dubey,arjun.dubey59@gmail.com,+91 7159251201,51,Male,New Customer,Gold,266,India,Maharashtra,Pune,411001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,5,SAVE5,105980,5299,100681,50340,50341,50.0,Same Day,0,Bengaluru WH,1,1,Yes,Delivered,No,,0,COD,Paid,0,Company Website,Organic Search,SEO-Organic,Mobile,App,4.1,4,Positive,No,18,2022-09
EC-2022-01-002834,2022-01-21,18:58:12,January,1,Q1,2022,Friday,3,C42921,Riya Malhotra,riya.malhotra64@gmail.com,+91 9522473627,32,Female,Regular,Bronze,1284,India,West Bengal,Howrah,711101,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,1,24999,10,FLAT10,24999,2500,22499,10125,12374,55.0,Standard (5-7 days),0,Chennai WH,6,6,Yes,Delivered,No,,0,COD,Refunded,0,Nykaa,Direct,Direct-Visit,Desktop,Web,2.5,3,Positive,Yes,19,2022-01
EC-2022-01-002835,2022-01-28,11:18:45,January,1,Q1,2022,Friday,4,C68158,Sanjay Saxena,sanjay.saxena88@gmail.com,+91 7218915507,29,Female,Premium,Silver,158,India,Kerala,Kozhikode,673001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,1,79900,10,FLAT10,79900,7990,71910,37393,34517,48.0,Standard (5-7 days),0,Delhi WH,5,5,Yes,Delivered,No,,0,Debit Card,Refunded,0,Company Website,Facebook Ads,FB-Retarget-Q4,Desktop,Web,2.8,3,Positive,Yes,14,2022-01
EC-2022-03-002843,2022-03-14,07:28:32,March,3,Q1,2022,Monday,11,C10337,Amit Malhotra,amit.malhotra20@gmail.com,+91 8343345725,48,Male,Regular,Gold,791,India,Andhra Pradesh,Guntur,522001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,2,24999,10,FLAT10,49998,5000,44998,20249,24749,55.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,Yes,Product Not as Described,42748,COD,Pending,0,Amazon,YouTube Ads,YT-Brand-Awareness,Mobile,App,4.2,5,Positive,Yes,7,2022-03
EC-2022-03-002846,2022-03-13,13:07:27,March,3,Q1,2022,Sunday,10,C34983,Nikhil Kumar,nikhil.kumar93@gmail.com,+91 9474148438,53,Male,Regular,Gold,1133,India,Telangana,Karimnagar,505001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,3,169900,15,FESTIVE15,509700,76455,433245,229620,203625,47.0,Express (2-3 days),0,Mumbai WH,3,3,Yes,Delivered,No,,0,COD,Paid,0,Nykaa,Influencer,Influencer-Collab,Mobile,App,1.5,2,Positive,Yes,20,2022-03
EC-2022-06-002848,2022-06-21,12:01:37,June,6,Q2,2022,Tuesday,25,C68575,Anjali Agarwal,anjali.agarwal93@yahoo.com,+91 9051995701,48,Female,Churned,Bronze,332,India,Andhra Pradesh,Vijayawada,520001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,5,169900,0,NONE,849500,0,849500,450235,399265,47.0,Standard (5-7 days),0,Delhi WH,5,5,Yes,In Transit,No,,0,UPI,Paid,0,BigBasket,Email Campaign,Email-Winback,Mobile,App,4.5,4,Neutral,Yes,19,2022-06
EC-2023-10-002849,2023-10-11,09:37:34,October,10,Q4,2023,Wednesday,41,C28675,Zara Mehta,zara.mehta74@gmail.com,+91 8968788370,45,Female,New Customer,Bronze,532,India,Kerala,Kochi,682001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,2,64999,20,MEGA20,129998,26000,103998,51999,51999,50.0,Express (2-3 days),0,Chennai WH,3,3,Yes,Delivered,No,,0,Net Banking,Paid,0,Flipkart,Email Campaign,Email-Winback,Desktop,Web,3.8,4,Positive,No,25,2023-10
EC-2023-01-002858,2023-01-26,17:40:48,January,1,Q1,2023,Thursday,4,C60671,Aarav Agarwal,aarav.agarwal84@gmail.com,+91 9127942586,61,Male,Premium,Gold,497,India,Punjab,Amritsar,143001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,4,135000,20,MEGA20,540000,108000,432000,224640,207360,48.0,Free Shipping,0,Kolkata WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,BigBasket,Email Campaign,Email-Winback,Desktop,Web,2.5,2,Positive,Yes,14,2023-01
EC-2024-02-002866,2024-02-21,20:35:40,February,2,Q1,2024,Wednesday,8,C66003,Kriti Bajaj,kriti.bajaj38@gmail.com,+91 7985652933,33,Female,New Customer,Bronze,343,India,Gujarat,Ahmedabad,380001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,1,44990,5,SAVE5,44990,2250,42740,21797,20943,49.0,Standard (5-7 days),0,Mumbai WH,5,5,Yes,Delivered,Yes,Better Price Elsewhere,40603,Credit Card,Paid,0,Amazon,Organic Search,SEO-Organic,Desktop,Web,3.0,3,Positive,Yes,23,2024-02
EC-2023-08-002871,2023-08-10,10:29:38,August,8,Q3,2023,Thursday,32,C61002,Kiran Joshi,kiran.joshi19@gmail.com,+91 9351892002,31,Male,New Customer,Bronze,799,India,Maharashtra,Mumbai,400001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,1,52990,0,NONE,52990,0,52990,26495,26495,50.0,Express (2-3 days),0,Bengaluru WH,3,5,No,Delivered,No,,0,UPI,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Desktop,Web,1.0,1,Positive,Yes,19,2023-08
EC-2022-03-002874,2022-03-15,09:42:10,March,3,Q1,2022,Tuesday,11,C48592,Vijay Mishra,vijay.mishra43@gmail.com,+91 7032630469,22,Female,Churned,Bronze,1095,India,Kerala,Kochi,682001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,3,24999,10,FLAT10,74997,7500,67497,30374,37123,55.0,Express (2-3 days),0,Chennai WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,4.1,4,Positive,Yes,14,2022-03
EC-2022-03-002875,2022-03-23,19:54:13,March,3,Q1,2022,Wednesday,12,C64881,Zara Desai,zara.desai63@gmail.com,+91 7310760291,38,Male,Regular,Bronze,998,India,Punjab,Chandigarh,160001,P002,iPhone 15 Pro 256GB,Apple,Electronics,Smartphones,APL-IPH15P-256,4.8,1,134900,25,SUPER25,134900,33725,101175,50588,50587,50.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,Yes,Product Not as Described,96116,EMI,Paid,3,Nykaa,Direct,Direct-Visit,Desktop,Web,3.8,4,Positive,Yes,16,2022-03
EC-2024-11-002877,2024-11-09,16:10:05,November,11,Q4,2024,Saturday,45,C63936,Rohan Mukherjee,rohan.mukherjee45@gmail.com,+91 8681756616,23,Male,Regular,Silver,469,India,Gujarat,Ahmedabad,380001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,5,64999,25,SUPER25,324995,81249,243746,121873,121873,50.0,Standard (5-7 days),0,Delhi WH,5,6,No,Cancelled,No,,0,UPI,Paid,0,Company Website,Email Campaign,Email-Winback,Mobile,App,2.8,3,Positive,Yes,3,2024-11
EC-2023-09-002881,2023-09-23,15:35:37,September,9,Q3,2023,Saturday,38,C23153,Zara Dubey,zara.dubey80@yahoo.com,+91 8898510118,30,Female,Regular,Gold,307,India,Telangana,Warangal,506001,P008,HP Spectre x360,HP,Electronics,Laptops,HP-SPX360-14,4.5,5,169900,5,SAVE5,849500,42475,807025,427723,379302,47.0,Free Shipping,0,Chennai WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,3.8,3,Negative,No,21,2023-09
EC-2023-12-002884,2023-12-23,18:58:48,December,12,Q4,2023,Saturday,51,C43637,Shreya Verma,shreya.verma37@yahoo.com,+91 7956610705,44,Male,Premium,Silver,487,India,Maharashtra,Nagpur,440001,P005,Redmi Note 13 Pro,Xiaomi,Electronics,Smartphones,XMI-RN13P,4.3,4,24999,20,MEGA20,99996,19999,79997,35999,43998,55.0,Express (2-3 days),0,Hyderabad WH,2,3,No,Delivered,No,,0,UPI,Paid,0,Company Website,App Notification,Push-Flash-Sale,Mobile,App,1.2,1,Positive,No,11,2023-12
EC-2023-05-002885,2023-05-14,10:12:49,May,5,Q2,2023,Sunday,19,C26682,Aarav Bose,aarav.bose55@yahoo.com,+91 9241453345,19,Male,Premium,Gold,503,India,West Bengal,Durgapur,713201,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,2,249990,10,FLAT10,499980,49998,449982,242990,206992,46.0,Express (2-3 days),0,Chennai WH,2,2,Yes,In Transit,No,,0,EMI,Paid,9,Myntra,YouTube Ads,YT-Brand-Awareness,Desktop,Web,1.9,2,Positive,No,21,2023-05
EC-2024-04-002886,2024-04-19,11:47:04,April,4,Q2,2024,Friday,16,C79832,Tanvi Sharma,tanvi.sharma29@gmail.com,+91 9741020387,44,Male,Premium,Gold,1360,India,Kerala,Kochi,682001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,1,114900,5,SAVE5,114900,5745,109155,58944,50211,46.0,Standard (5-7 days),0,Kolkata WH,6,6,Yes,Delivered,Yes,Changed Mind,103697,UPI,Paid,0,Snapdeal,Direct,Direct-Visit,Mobile,App,3.8,4,Positive,Yes,17,2024-04
EC-2024-06-002897,2024-06-19,16:08:35,June,6,Q2,2024,Wednesday,25,C15486,Tara Mehta,tara.mehta37@gmail.com,+91 7761861594,64,Female,Regular,Gold,562,India,Kerala,Kochi,682001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,3,79999,15,FESTIVE15,239997,36000,203997,104038,99959,49.0,Standard (5-7 days),0,Kolkata WH,6,9,No,Out for Delivery,No,,0,Credit Card,Paid,0,Myntra,App Notification,Push-Flash-Sale,Mobile,App,1.7,2,Positive,No,21,2024-06
EC-2024-12-002898,2024-12-24,09:50:53,December,12,Q4,2024,Tuesday,52,C66292,Harish Singh,harish.singh70@gmail.com,+91 8150115974,53,Female,Premium,Gold,1403,India,Karnataka,Mysuru,570001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,1,44990,10,FLAT10,44990,4499,40491,20650,19841,49.0,Standard (5-7 days),0,Bengaluru WH,6,6,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,Referral,Refer-Earn-50,Mobile,App,2.7,3,Negative,No,7,2024-12
EC-2024-02-002904,2024-02-06,17:35:39,February,2,Q1,2024,Tuesday,6,C22966,Mohan Mehta,mohan.mehta98@yahoo.com,+91 7338586739,23,Female,VIP,Bronze,141,India,West Bengal,Kolkata,700001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,1,89990,0,NONE,89990,0,89990,47695,42295,47.0,Standard (5-7 days),0,Chennai WH,5,6,No,Delivered,No,,0,COD,Paid,0,Flipkart,Referral,Refer-Earn-50,Mobile,App,4.1,4,Positive,Yes,14,2024-02
EC-2023-10-002913,2023-10-07,18:55:05,October,10,Q4,2023,Saturday,40,C66949,Kavya Saxena,kavya.saxena42@yahoo.com,+91 9346478214,19,Male,Premium,Silver,1349,India,Punjab,Chandigarh,160001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,2,112900,5,SAVE5,225800,11290,214510,111545,102965,48.0,Express (2-3 days),0,Kolkata WH,2,3,No,Delivered,Yes,Better Price Elsewhere,203784,Credit Card,Paid,0,Snapdeal,App Notification,Push-Flash-Sale,Tablet,App,3.8,4,Negative,Yes,7,2023-10
EC-2024-10-002914,2024-10-19,19:36:42,October,10,Q4,2024,Saturday,42,C52342,Kavya Patel,kavya.patel42@gmail.com,+91 8806132544,45,Male,Regular,Platinum,712,India,Kerala,Thiruvananthapuram,695001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,4,52990,10,FLAT10,211960,21196,190764,95382,95382,50.0,Free Shipping,0,Mumbai WH,6,6,Yes,Delivered,No,,0,Net Banking,Paid,0,Nykaa,Referral,Refer-Earn-50,Desktop,Web,3.3,3,Positive,Yes,22,2024-10
EC-2022-08-002916,2022-08-16,15:59:57,August,8,Q3,2022,Tuesday,33,C53641,Nikhil Kumar,nikhil.kumar94@gmail.com,+91 8952283988,53,Female,New Customer,Bronze,755,India,Gujarat,Rajkot,360001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,2,79999,15,FESTIVE15,159998,24000,135998,69359,66639,49.0,Standard (5-7 days),0,Delhi WH,7,7,Yes,Delivered,No,,0,COD,Paid,0,Flipkart,Influencer,Influencer-Collab,Desktop,Web,2.7,3,Positive,Yes,11,2022-08
EC-2022-11-002917,2022-11-25,20:02:45,November,11,Q4,2022,Friday,47,C20522,Kiran Pillai,kiran.pillai48@gmail.com,+91 7049758348,23,Female,New Customer,Gold,1267,India,Telangana,Warangal,506001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,5,249990,15,FESTIVE15,1249950,187492,1062458,573727,488731,46.0,Free Shipping,0,Mumbai WH,6,6,Yes,Delivered,No,,0,Credit Card,Paid,0,Ajio,Referral,Refer-Earn-50,Tablet,App,1.1,1,Negative,Yes,22,2022-11
EC-2022-08-002918,2022-08-31,12:21:47,August,8,Q3,2022,Wednesday,35,C24635,Divya Krishnan,divya.krishnan80@gmail.com,+91 8982112687,36,Female,Premium,Bronze,974,India,Tamil Nadu,Coimbatore,641001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,5,84999,20,MEGA20,424995,84999,339996,173398,166598,49.0,Standard (5-7 days),0,Hyderabad WH,5,6,No,Delivered,Yes,Defective Product,322996,COD,Paid,0,Amazon,App Notification,Push-Flash-Sale,Tablet,App,4.0,4,Positive,Yes,12,2022-08
